learning_rate_list,momentum_list,number_of_epochs_list,batch_size_list1,batch_size_list2,batch_size_list3,batch_size_list4,accuracy_train_list,accuracy_validation_list,cross_entropy_list,validation_list,time_list
0.001,0.7,20,16,32,64,128,0.434977578475336,0.446428571428571,0.804429909185275,0.335679923762289,0.234375
0.001,0.7,20,16,32,64,128,0.434977578475336,0.446428571428571,0.820371899030617,0.529502548423711,0.21875
0.001,0.7,20,16,32,64,128,0.434977578475336,0.446428571428571,0.817523205492868,0.566499837218204,0.234375
0.001,0.7,30,16,32,64,128,0.434977578475336,0.446428571428571,0.805337991933961,0.550095287192797,0.21875
0.001,0.7,30,16,32,64,128,0.434977578475336,0.446428571428571,0.795924949306519,0.460660698637786,0.21875
0.001,0.7,30,16,32,64,128,0.434977578475336,0.446428571428571,0.834999666786358,0.31585611531653,0.203125
0.001,0.7,30,16,32,64,128,0.434977578475336,0.446428571428571,0.878012676282777,0.519351685920616,0.21875
0.001,0.9,10,16,32,64,128,0.434977578475336,0.446428571428571,0.75165098658115,0.545435987976774,0.25
0.001,0.9,10,16,32,64,128,0.434977578475336,0.446428571428571,0.806997107832298,0.428971357946403,0.21875
0.001,0.9,10,16,32,64,128,0.434977578475336,0.446428571428571,0.777006299362696,0.375398784187047,0.234375
0.001,0.9,10,16,32,64,128,0.434977578475336,0.446428571428571,0.797459618709722,0.516402572451708,0.234375
0.001,0.9,20,16,32,64,128,0.434977578475336,0.446428571428571,0.916901981662934,0.176977821425507,0.234375
0.001,0.9,20,16,32,64,128,0.434977578475336,0.446428571428571,0.75946412035668,-0.0151786527709119,0.296875
0.001,0.9,20,16,32,64,128,0.434977578475336,0.446428571428571,0.895415548152589,0.120766186060652,0.28125
0.001,0.9,20,16,32,64,128,0.434977578475336,0.446428571428571,0.873034910722613,0.3849409712994,0.265625
0.001,0.9,30,16,32,64,128,0.434977578475336,0.446428571428571,0.806345987119615,0.452752254594765,0.28125
0.001,0.9,30,16,32,64,128,0.434977578475336,0.446428571428571,0.73134009277414,0.522620771938367,0.265625
0.001,0.9,30,16,32,64,128,0.434977578475336,0.446428571428571,0.738581337444604,0.649389955804433,0.234375
0.001,0.9,30,16,32,64,128,0.434977578475336,0.446428571428571,0.791377809731536,0.502618988322528,0.265625
0.003,0.5,10,16,32,64,128,0.434977578475336,0.446428571428571,0.842016338256709,0.443429502957894,0.234375
0.003,0.5,10,16,32,64,128,0.434977578475336,0.446428571428571,0.657857989979475,0.625189403168978,0.265625
0.003,0.5,10,16,32,64,128,0.434977578475336,0.446428571428571,0.833199362156343,0.266610973390852,0.25
0.003,0.5,10,16,32,64,128,0.434977578475336,0.446428571428571,0.735522463731804,0.217210602781234,0.328125
0.003,0.5,20,16,32,64,128,0.434977578475336,0.446428571428571,0.807609377834011,0.288898883159892,0.265625
0.003,0.5,20,16,32,64,128,0.434977578475336,0.446428571428571,0.741396707130964,0.532246285824982,0.25
0.003,0.5,20,16,32,64,128,0.434977578475336,0.446428571428571,0.540072766793107,0.405051497405365,0.203125
0.003,0.5,20,16,32,64,128,0.434977578475336,0.446428571428571,0.817283108178942,0.0451375911827753,0.28125
0.003,0.5,30,16,32,64,128,0.434977578475336,0.446428571428571,0.809270107887663,0.578552010380257,0.296875
0.003,0.5,30,16,32,64,128,0.434977578475336,0.446428571428571,0.866005285470659,-0.480775047464082,0.3125
0.003,0.5,30,16,32,64,128,0.434977578475336,0.446428571428571,0.785027305519638,0.566304601454271,0.28125
0.003,0.5,30,16,32,64,128,0.434977578475336,0.446428571428571,0.818925844813786,0.522390590188124,0.3125
0.003,0.6,10,16,32,64,128,0.434977578475336,0.446428571428571,0.804879629627803,0.573258169666178,0.25
0.003,0.6,10,16,32,64,128,0.434977578475336,0.446428571428571,0.825821331032157,0.46040660477568,0.28125
0.003,0.6,10,16,32,64,128,0.434977578475336,0.446428571428571,0.817301690085344,0.55750868706721,0.296875
0.003,0.6,10,16,32,64,128,0.434977578475336,0.446428571428571,0.786537345127977,0.291674805403107,0.265625
0.003,0.6,20,16,32,64,128,0.434977578475336,0.446428571428571,0.828989340651798,0.282424380909493,0.34375
0.003,0.6,20,16,32,64,128,0.434977578475336,0.446428571428571,0.733932548182828,0.376662599118476,0.28125
0.003,0.6,20,16,32,64,128,0.434977578475336,0.446428571428571,0.818243071224793,0.552270837972099,0.28125
0.003,0.6,20,16,32,64,128,0.434977578475336,0.446428571428571,0.805160519124036,0.352182154947102,0.3125
0.003,0.6,30,16,32,64,128,0.434977578475336,0.446428571428571,0.88292156715957,0.440893568382442,0.296875
0.003,0.6,30,16,32,64,128,0.434977578475336,0.446428571428571,0.744690194666856,0.588940445971029,0.25
0.003,0.6,30,16,32,64,128,0.434977578475336,0.446428571428571,0.757895746604414,0.267540420554836,0.265625
0.003,0.6,30,16,32,64,128,0.434977578475336,0.446428571428571,0.842383200530707,0.306779613897132,0.28125
0.003,0.7,10,16,32,64,128,0.434977578475336,0.446428571428571,0.788553230700563,0.46789181352346,0.21875
0.003,0.7,10,16,32,64,128,0.434977578475336,0.446428571428571,0.809985681900873,0.522657940813513,0.296875
0.003,0.7,10,16,32,64,128,0.434977578475336,0.446428571428571,0.844039659332788,0.376685154287744,0.328125
0.003,0.7,10,16,32,64,128,0.434977578475336,0.446428571428571,0.859588582489622,0.351462548727675,0.21875
0.003,0.7,20,16,32,64,128,0.434977578475336,0.446428571428571,0.817878035491403,0.339479466474518,0.234375
0.003,0.7,20,16,32,64,128,0.434977578475336,0.446428571428571,0.797251622794233,0.373993733767225,0.203125
0.003,0.7,20,16,32,64,128,0.434977578475336,0.446428571428571,0.741311082104075,0.459813390734777,0.234375
0.003,0.7,20,16,32,64,128,0.434977578475336,0.446428571428571,0.852835283195789,0.40501160101571,0.234375
0.003,0.7,30,16,32,64,128,0.434977578475336,0.446428571428571,0.774821109071044,0.439009916443568,0.1875
0.003,0.7,30,16,32,64,128,0.434977578475336,0.446428571428571,0.59804641468347,0.447976395548382,0.25
0.003,0.7,30,16,32,64,128,0.434977578475336,0.446428571428571,0.80738455426502,0.396859237537876,0.21875
0.003,0.7,30,16,32,64,128,0.434977578475336,0.446428571428571,0.825649773835014,0.529054981856098,0.21875
0.003,0.9,10,16,32,64,128,0.434977578475336,0.446428571428571,0.812593321417908,0.411531233403789,0.21875
0.003,0.9,10,16,32,64,128,0.434977578475336,0.446428571428571,0.789011159746204,0.47511618800451,0.25
0.003,0.9,10,16,32,64,128,0.434977578475336,0.446428571428571,0.744947258802446,0.545518802963348,0.234375
0.003,0.9,10,16,32,64,128,0.434977578475336,0.446428571428571,0.719202920483504,0.388371672556857,0.265625
0.003,0.9,20,16,32,64,128,0.434977578475336,0.446428571428571,0.843921987428896,0.664373271608195,0.28125
0.003,0.9,20,16,32,64,128,0.434977578475336,0.446428571428571,0.78952066462941,0.292872862932222,0.265625
0.003,0.9,20,16,32,64,128,0.434977578475336,0.446428571428571,0.798180546022184,0.624054968701653,0.265625
0.003,0.9,20,16,32,64,128,0.434977578475336,0.446428571428571,0.718871496697495,0.480498397656097,0.203125
0.003,0.9,30,16,32,64,128,0.434977578475336,0.446428571428571,0.651398704184786,0.467767673189272,0.234375
0.003,0.9,30,16,32,64,128,0.434977578475336,0.446428571428571,0.924960982305235,0.437651405334584,0.21875
0.003,0.9,30,16,32,64,128,0.434977578475336,0.446428571428571,0.9516213123724,0.0864974929129365,0.234375
0.003,0.9,30,16,32,64,128,0.434977578475336,0.446428571428571,0.766384359244061,0.465382430477568,0.203125
0.01,0.5,10,16,32,64,128,0.434977578475336,0.446428571428571,0.852868998734356,0.349410411612335,0.1875
0.01,0.5,10,16,32,64,128,0.434977578475336,0.446428571428571,0.789168281558309,0.50447506192172,0.203125
0.01,0.5,10,16,32,64,128,0.434977578475336,0.446428571428571,0.783542267642045,0.455959754732078,0.25
0.01,0.5,10,16,32,64,128,0.434977578475336,0.446428571428571,0.788057026746407,0.390664155093896,0.203125
0.01,0.5,20,16,32,64,128,0.434977578475336,0.446428571428571,0.827174346422695,0.558052394463088,0.234375
0.01,0.5,20,16,32,64,128,0.434977578475336,0.446428571428571,0.793579593938085,0.509895225027463,0.234375
0.01,0.5,20,16,32,64,128,0.434977578475336,0.446428571428571,0.761340241489325,0.623104838047691,0.21875
0.01,0.5,20,16,32,64,128,0.434977578475336,0.446428571428571,0.749539556404652,0.4655106316963,0.234375
0.01,0.5,30,16,32,64,128,0.434977578475336,0.446428571428571,0.864154681033093,0.258660540698898,0.25
0.01,0.5,30,16,32,64,128,0.434977578475336,0.446428571428571,0.872712515143255,0.411453882696007,0.25
0.01,0.5,30,16,32,64,128,0.434977578475336,0.446428571428571,0.872646574559028,0.19016454968937,0.265625
0.01,0.5,30,16,32,64,128,0.434977578475336,0.446428571428571,0.659170949884363,0.282979860869198,0.234375
0.01,0.6,10,16,32,64,128,0.434977578475336,0.446428571428571,0.796082982207163,0.426327907381652,0.28125
0.01,0.6,10,16,32,64,128,0.434977578475336,0.446428571428571,0.746312373309705,0.445292271204144,0.21875
0.01,0.6,10,16,32,64,128,0.434977578475336,0.446428571428571,0.829296693640467,0.593870096909034,0.234375
0.01,0.6,10,16,32,64,128,0.434977578475336,0.446428571428571,0.819341212930677,0.520726003408226,0.234375
0.01,0.6,20,16,32,64,128,0.434977578475336,0.446428571428571,0.782009736257007,0.710065101970302,0.25
0.01,0.6,20,16,32,64,128,0.434977578475336,0.446428571428571,0.762866233090961,0.433820394999565,0.203125
0.01,0.6,20,16,32,64,128,0.434977578475336,0.446428571428571,0.834983216302809,0.456706246806417,0.25
0.01,0.6,20,16,32,64,128,0.434977578475336,0.446428571428571,0.893486828146691,0.357029185336262,0.234375
0.01,0.6,30,16,32,64,128,0.434977578475336,0.446428571428571,0.794935784260297,0.525517999397099,0.203125
0.01,0.6,30,16,32,64,128,0.434977578475336,0.446428571428571,0.816693114488063,0.541312883259078,0.234375
0.01,0.6,30,16,32,64,128,0.434977578475336,0.446428571428571,0.771254970647621,0.234536374851848,0.1875
0.01,0.6,30,16,32,64,128,0.434977578475336,0.446428571428571,0.922724003333356,0.691734602055651,0.265625
0.01,0.7,10,16,32,64,128,0.434977578475336,0.446428571428571,0.77486831393699,0.626318306496372,0.21875
0.01,0.7,10,16,32,64,128,0.434977578475336,0.446428571428571,0.812156336376225,0.398249197120553,0.234375
0.01,0.7,10,16,32,64,128,0.434977578475336,0.446428571428571,0.684326277365955,0.282568343669383,0.234375
0.01,0.7,10,16,32,64,128,0.434977578475336,0.446428571428571,0.691911117599022,0.590464183202703,0.21875
0.01,0.7,20,16,32,64,128,0.434977578475336,0.446428571428571,0.750169117164515,0.610652021192301,0.21875
0.01,0.7,20,16,32,64,128,0.434977578475336,0.446428571428571,0.808020498178773,0.0906944780394917,0.234375
0.01,0.7,20,16,32,64,128,0.434977578475336,0.446428571428571,0.88587042578681,0.448377347859141,0.234375
0.01,0.7,20,16,32,64,128,0.434977578475336,0.446428571428571,0.799558286249325,0.48325948699214,0.234375
0.01,0.7,30,16,32,64,128,0.434977578475336,0.446428571428571,0.803692617662727,0.553908572103647,0.234375
0.01,0.7,30,16,32,64,128,0.434977578475336,0.446428571428571,0.926606906949658,0.375269325372302,0.21875
0.01,0.7,30,16,32,64,128,0.434977578475336,0.446428571428571,0.867478429585815,0.528845163210539,0.25
0.01,0.7,30,16,32,64,128,0.434977578475336,0.446428571428571,0.810033328720478,0.472140578077333,0.21875
0.01,0.9,10,16,32,64,128,0.434977578475336,0.446428571428571,0.828002076436608,0.553621871259448,0.21875
0.01,0.9,10,16,32,64,128,0.434977578475336,0.446428571428571,0.758855315205365,0.506523869484402,0.234375
0.01,0.9,10,16,32,64,128,0.434977578475336,0.446428571428571,0.875084732359052,0.536469820679493,0.25
0.01,0.9,10,16,32,64,128,0.434977578475336,0.446428571428571,0.696929991532425,0.601336931414766,0.25
0.01,0.9,20,16,32,64,128,0.434977578475336,0.446428571428571,0.563869307443641,0.452942332567113,0.234375
0.01,0.9,20,16,32,64,128,0.434977578475336,0.446428571428571,0.819654862150298,0.433493856116362,0.296875
0.01,0.9,20,16,32,64,128,0.434977578475336,0.446428571428571,0.612558444531329,0.461235354234201,0.28125
0.01,0.9,20,16,32,64,128,0.434977578475336,0.446428571428571,0.782426328651259,0.428936195614126,0.34375
0.01,0.9,30,16,32,64,128,0.434977578475336,0.446428571428571,0.77771224044372,0.50176952272277,0.25
0.01,0.9,30,16,32,64,128,0.434977578475336,0.446428571428571,0.845078871361095,-0.548282486105457,0.25
0.01,0.9,30,16,32,64,128,0.434977578475336,0.446428571428571,0.819458113261081,0.619965243968917,0.234375
0.01,0.9,30,16,32,64,128,0.434977578475336,0.446428571428571,0.806018747176958,0.303509105295727,0.28125
0.03,0.5,10,16,32,64,128,0.434977578475336,0.446428571428571,0.806203152702945,0.40216501530625,0.25
0.03,0.5,10,16,32,64,128,0.434977578475336,0.446428571428571,0.817876830334556,0.232059215939991,0.25
0.03,0.5,10,16,32,64,128,0.434977578475336,0.446428571428571,0.655877645781513,0.50279604411291,0.234375
0.03,0.5,10,16,32,64,128,0.434977578475336,0.446428571428571,0.859829218493061,0.459922142478692,0.3125
0.03,0.5,20,16,32,64,128,0.434977578475336,0.446428571428571,0.753673497714219,0.523975557672553,0.296875
0.03,0.5,20,16,32,64,128,0.434977578475336,0.446428571428571,0.714660372198542,0.364575264259293,0.21875
0.03,0.5,20,16,32,64,128,0.434977578475336,0.446428571428571,0.746043446998183,0.404091061093106,0.265625
0.03,0.5,20,16,32,64,128,0.434977578475336,0.446428571428571,0.921036588920342,-0.293458342956381,0.21875
0.03,0.5,30,16,32,64,128,0.434977578475336,0.446428571428571,0.90466981470317,-0.234325985281122,0.3125
0.03,0.5,30,16,32,64,128,0.434977578475336,0.446428571428571,0.81923793547991,0.372402927697121,0.203125
0.03,0.5,30,16,32,64,128,0.434977578475336,0.446428571428571,0.86306187645335,0.349285025511416,0.25
0.03,0.5,30,16,32,64,128,0.434977578475336,0.446428571428571,0.778967273217117,0.40169996424803,0.234375
0.03,0.6,10,16,32,64,128,0.434977578475336,0.446428571428571,0.771330081583273,0.437575591297734,0.203125
0.03,0.6,10,16,32,64,128,0.434977578475336,0.446428571428571,0.727620302159381,0.491868186966176,0.203125
0.03,0.6,10,16,32,64,128,0.434977578475336,0.446428571428571,0.69929233251962,0.535422273722061,0.21875
0.03,0.6,10,16,32,64,128,0.434977578475336,0.446428571428571,0.813633380562037,0.560822537271941,0.203125
0.03,0.6,20,16,32,64,128,0.434977578475336,0.446428571428571,0.69795067945744,0.631772319286714,0.21875
0.03,0.6,20,16,32,64,128,0.434977578475336,0.446428571428571,0.792607058164258,0.535804025424261,0.203125
0.03,0.6,20,16,32,64,128,0.434977578475336,0.446428571428571,0.825304996509966,0.270043020809139,0.28125
0.03,0.6,20,16,32,64,128,0.434977578475336,0.446428571428571,0.776628772575651,0.464658944931287,0.25
0.03,0.6,30,16,32,64,128,0.434977578475336,0.446428571428571,0.820631363305607,0.38134228497114,0.25
0.03,0.6,30,16,32,64,128,0.434977578475336,0.446428571428571,0.839877363780958,0.464309755502024,0.203125
0.03,0.6,30,16,32,64,128,0.434977578475336,0.446428571428571,0.644132804087916,0.295241231607928,0.265625
0.03,0.6,30,16,32,64,128,0.434977578475336,0.446428571428571,0.943763579155051,0.221402995117147,0.28125
0.03,0.7,10,16,32,64,128,0.434977578475336,0.446428571428571,0.794710814727812,0.374551410767988,0.296875
0.03,0.7,10,16,32,64,128,0.434977578475336,0.446428571428571,0.626952615776643,0.399432156695084,0.265625
0.03,0.7,10,16,32,64,128,0.434977578475336,0.446428571428571,0.799332431107204,0.522589219377143,0.328125
0.03,0.7,10,16,32,64,128,0.434977578475336,0.446428571428571,0.812826651113932,0.43069145228669,0.359375
0.03,0.7,20,16,32,64,128,0.434977578475336,0.446428571428571,0.787403021486487,0.514737378257048,0.296875
0.03,0.7,20,16,32,64,128,0.434977578475336,0.446428571428571,0.863555925467846,0.54029391429223,0.296875
0.03,0.7,20,16,32,64,128,0.434977578475336,0.446428571428571,0.822374187607798,0.615525843429025,0.328125
0.03,0.7,20,16,32,64,128,0.434977578475336,0.446428571428571,0.868860196762285,0.155280728064378,0.203125
0.03,0.7,30,16,32,64,128,0.434977578475336,0.446428571428571,0.786164824425561,0.625049119754452,0.234375
0.03,0.7,30,16,32,64,128,0.434977578475336,0.446428571428571,0.840092829494022,0.654962727118654,0.234375
0.03,0.7,30,16,32,64,128,0.434977578475336,0.446428571428571,0.875749350714343,0.289426164262249,0.25
0.03,0.7,30,16,32,64,128,0.434977578475336,0.446428571428571,0.895499524462438,0.364977508192842,0.25
0.03,0.9,10,16,32,64,128,0.434977578475336,0.446428571428571,0.709659363633003,0.49834584058087,0.265625
0.03,0.9,10,16,32,64,128,0.434977578475336,0.446428571428571,0.81132311484031,0.244011499540244,0.265625
0.03,0.9,10,16,32,64,128,0.434977578475336,0.446428571428571,0.842734407405768,0.265421942308554,0.234375
0.03,0.9,10,16,32,64,128,0.434977578475336,0.446428571428571,0.760906887524169,0.466896592685976,0.234375
0.03,0.9,20,16,32,64,128,0.434977578475336,0.446428571428571,0.822733472992084,-0.0957226675411236,0.234375
0.03,0.9,20,16,32,64,128,0.434977578475336,0.446428571428571,0.87719692393037,0.227804660777039,0.21875
0.03,0.9,20,16,32,64,128,0.434977578475336,0.446428571428571,0.875673691340618,0.513580965060987,0.234375
0.03,0.9,20,16,32,64,128,0.434977578475336,0.446428571428571,0.962151577424857,0.0901131492655584,0.265625
0.03,0.9,30,16,32,64,128,0.434977578475336,0.446428571428571,0.843762828190318,0.259647179921504,0.234375
0.03,0.9,30,16,32,64,128,0.434977578475336,0.446428571428571,0.911960528268469,-0.0551568205036188,0.25
0.03,0.9,30,16,32,64,128,0.434977578475336,0.446428571428571,0.702369898849,0.426904474802659,0.234375
0.03,0.9,30,16,32,64,128,0.434977578475336,0.446428571428571,0.819423094699547,0.589139259630492,0.203125
0.1,0.5,10,16,32,64,128,0.434977578475336,0.446428571428571,0.802320791970005,0.446032557709798,0.265625
0.1,0.5,10,16,32,64,128,0.434977578475336,0.446428571428571,0.804188373131165,0.495235300919013,0.234375
0.1,0.5,10,16,32,64,128,0.434977578475336,0.446428571428571,0.837764789625833,0.41417886321372,0.21875
0.1,0.5,10,16,32,64,128,0.434977578475336,0.446428571428571,0.761684649590899,0.32264251936236,0.28125
0.1,0.5,20,16,32,64,128,0.434977578475336,0.446428571428571,0.941876569105747,0.625237726365221,0.21875
0.1,0.5,20,16,32,64,128,0.434977578475336,0.446428571428571,0.760177071595168,0.551397349248383,0.234375
0.1,0.5,20,16,32,64,128,0.434977578475336,0.446428571428571,0.868416394120758,-0.311469364327571,0.25
0.1,0.5,20,16,32,64,128,0.434977578475336,0.446428571428571,0.811561164256066,0.591080441044533,0.25
0.1,0.5,30,16,32,64,128,0.434977578475336,0.446428571428571,0.867067260704767,0.0460665756629465,0.21875
0.1,0.5,30,16,32,64,128,0.434977578475336,0.446428571428571,0.801130268605216,0.61478555610016,0.25
0.1,0.5,30,16,32,64,128,0.434977578475336,0.446428571428571,0.80930924085748,0.524292527698306,0.265625
0.1,0.5,30,16,32,64,128,0.434977578475336,0.446428571428571,0.834309455803062,0.564180887534868,0.3125
0.1,0.6,10,16,32,64,128,0.434977578475336,0.446428571428571,0.795732471153468,0.646555278571027,0.25
0.1,0.6,10,16,32,64,128,0.434977578475336,0.446428571428571,0.730142314833151,0.370236492092766,0.234375
0.1,0.6,10,16,32,64,128,0.434977578475336,0.446428571428571,0.748523604752213,0.252561483123105,0.296875
0.1,0.6,10,16,32,64,128,0.434977578475336,0.446428571428571,0.745936143835788,0.54926214904105,0.234375
0.1,0.6,20,16,32,64,128,0.434977578475336,0.446428571428571,0.767978112311766,0.518911844878835,0.25
0.1,0.6,20,16,32,64,128,0.434977578475336,0.446428571428571,0.829555279866573,0.54104035862056,0.21875
0.1,0.6,20,16,32,64,128,0.434977578475336,0.446428571428571,0.744645290186604,0.370089353950268,0.296875
0.1,0.6,20,16,32,64,128,0.434977578475336,0.446428571428571,0.8345605718786,0.393811672000976,0.25
0.1,0.6,30,16,32,64,128,0.434977578475336,0.446428571428571,0.778351590234699,0.371485799267123,0.265625
0.1,0.6,30,16,32,64,128,0.434977578475336,0.446428571428571,0.815218807744515,0.372536311277541,0.3125
0.1,0.6,30,16,32,64,128,0.434977578475336,0.446428571428571,0.745855579480775,0.494359058856979,0.25
0.1,0.6,30,16,32,64,128,0.434977578475336,0.446428571428571,0.655716975051319,0.44347214112156,0.296875
0.1,0.7,10,16,32,64,128,0.434977578475336,0.446428571428571,0.82479971589703,0.585860993869081,0.25
0.1,0.7,10,16,32,64,128,0.434977578475336,0.446428571428571,0.785179917315759,0.655452858663732,0.234375
0.1,0.7,10,16,32,64,128,0.434977578475336,0.446428571428571,0.807659256840798,0.512038104894029,0.265625
0.1,0.7,10,16,32,64,128,0.434977578475336,0.446428571428571,0.777877344203632,0.556943254501927,0.265625
0.1,0.7,20,16,32,64,128,0.434977578475336,0.446428571428571,0.83899591201389,0.373781963293268,0.25
0.1,0.7,20,16,32,64,128,0.434977578475336,0.446428571428571,0.830049356942343,0.228720321919798,0.25
0.1,0.7,20,16,32,64,128,0.434977578475336,0.446428571428571,0.778629698540689,0.510232741172611,0.25
0.1,0.7,20,16,32,64,128,0.434977578475336,0.446428571428571,0.876972062635048,0.559777833967996,0.28125
0.1,0.7,30,16,32,64,128,0.434977578475336,0.446428571428571,0.786192355249232,0.487994709766782,0.234375
0.1,0.7,30,16,32,64,128,0.434977578475336,0.446428571428571,0.716952809547727,0.611928247170403,0.234375
0.1,0.7,30,16,32,64,128,0.434977578475336,0.446428571428571,0.862656264062524,0.683609802033369,0.21875
0.1,0.7,30,16,32,64,128,0.434977578475336,0.446428571428571,0.849568277038325,-0.357796611258772,0.234375
0.1,0.9,10,16,32,64,128,0.434977578475336,0.446428571428571,0.855822866248214,0.513529879324262,0.25
0.1,0.9,10,16,32,64,128,0.434977578475336,0.446428571428571,0.800919643282674,0.615192921506706,0.203125
0.1,0.9,10,16,32,64,128,0.434977578475336,0.446428571428571,0.779669886431092,0.473861389368847,0.28125
0.1,0.9,10,16,32,64,128,0.434977578475336,0.446428571428571,0.82673665040304,0.579713350372016,0.265625
0.1,0.9,20,16,32,64,128,0.434977578475336,0.446428571428571,0.752124889625524,0.555721247144857,0.265625
0.1,0.9,20,16,32,64,128,0.434977578475336,0.446428571428571,0.768095106648478,0.540053551821794,0.21875
0.1,0.9,20,16,32,64,128,0.434977578475336,0.446428571428571,0.811940514772045,0.488868375479723,0.25
0.1,0.9,20,16,32,64,128,0.434977578475336,0.446428571428571,0.849889015128794,0.484280946298708,0.25
0.1,0.9,30,16,32,64,128,0.434977578475336,0.446428571428571,0.859610541015856,0.355620897213997,0.25
0.1,0.9,30,16,32,64,128,0.434977578475336,0.446428571428571,0.810776688643751,0.421323235108498,0.25
0.1,0.9,30,16,32,64,128,0.434977578475336,0.446428571428571,0.748835253820176,0.542785619831934,0.28125
0.1,0.9,30,16,32,64,128,0.434977578475336,0.446428571428571,0.911359990831298,0.600445197394195,0.265625
0.3,0.5,10,16,32,64,128,0.434977578475336,0.446428571428571,0.856842953850558,0.229746676603644,0.265625
0.3,0.5,10,16,32,64,128,0.434977578475336,0.446428571428571,0.810785835050831,0.578898406817542,0.234375
0.3,0.5,10,16,32,64,128,0.434977578475336,0.446428571428571,0.806310521853134,0.410790769499802,0.203125
0.3,0.5,10,16,32,64,128,0.434977578475336,0.446428571428571,0.613774976772052,0.539573443921828,0.203125
0.3,0.5,20,16,32,64,128,0.434977578475336,0.446428571428571,0.870385292251523,0.416976246978445,0.25
0.3,0.5,20,16,32,64,128,0.434977578475336,0.446428571428571,0.83839473732209,0.388978612646998,0.21875
0.3,0.5,20,16,32,64,128,0.434977578475336,0.446428571428571,0.80155129501859,0.250733664891262,0.234375
0.3,0.5,20,16,32,64,128,0.434977578475336,0.446428571428571,0.807306777695999,0.686145494507723,0.25
0.3,0.5,30,16,32,64,128,0.434977578475336,0.446428571428571,0.698045636260312,0.424357496464336,0.328125
0.3,0.5,30,16,32,64,128,0.434977578475336,0.446428571428571,0.788031809567427,0.5381421788096,0.25
0.3,0.5,30,16,32,64,128,0.434977578475336,0.446428571428571,0.753473753969684,0.579000277561937,0.25
0.3,0.5,30,16,32,64,128,0.434977578475336,0.446428571428571,0.801160293273229,0.420241083113673,0.25
0.3,0.6,10,16,32,64,128,0.434977578475336,0.446428571428571,0.83450489176264,0.207556412830022,0.203125
0.3,0.6,10,16,32,64,128,0.434977578475336,0.446428571428571,0.720347360504055,0.613135657874843,0.296875
0.3,0.6,10,16,32,64,128,0.434977578475336,0.446428571428571,0.835912208180774,0.605270176255325,0.21875
0.3,0.6,10,16,32,64,128,0.434977578475336,0.446428571428571,0.810927829185473,0.419009840996028,0.234375
0.3,0.6,20,16,32,64,128,0.434977578475336,0.446428571428571,0.824059130002723,0.392791482857681,0.234375
0.3,0.6,20,16,32,64,128,0.434977578475336,0.446428571428571,0.86150486279882,0.397926075902241,0.25
0.3,0.6,20,16,32,64,128,0.434977578475336,0.446428571428571,0.631638278224045,0.261732173333273,0.25
0.3,0.6,20,16,32,64,128,0.434977578475336,0.446428571428571,0.787632783140158,0.471672584840591,0.25
0.3,0.6,30,16,32,64,128,0.434977578475336,0.446428571428571,0.749487028017921,0.642816504001518,0.234375
0.3,0.6,30,16,32,64,128,0.434977578475336,0.446428571428571,0.733131504054527,0.503426313983394,0.265625
0.3,0.6,30,16,32,64,128,0.434977578475336,0.446428571428571,0.866456942244498,-0.0542015937466842,0.265625
0.3,0.6,30,16,32,64,128,0.434977578475336,0.446428571428571,0.726406524406357,0.444727297257234,0.234375
0.3,0.7,10,16,32,64,128,0.434977578475336,0.446428571428571,0.759762677474737,0.524467975202754,0.203125
0.3,0.7,10,16,32,64,128,0.434977578475336,0.446428571428571,0.791216568902101,0.519400527885754,0.234375
0.3,0.7,10,16,32,64,128,0.434977578475336,0.446428571428571,0.854886174710853,0.461891007108622,0.234375
0.3,0.7,10,16,32,64,128,0.434977578475336,0.446428571428571,0.772309698404285,0.536574652265882,0.25
0.3,0.7,20,16,32,64,128,0.434977578475336,0.446428571428571,0.853589251104226,0.518203807601037,0.28125
0.3,0.7,20,16,32,64,128,0.434977578475336,0.446428571428571,0.979293518091407,-0.248629861617973,0.296875
0.3,0.7,20,16,32,64,128,0.434977578475336,0.446428571428571,0.809213202619288,0.509648118685682,0.234375
0.3,0.7,20,16,32,64,128,0.434977578475336,0.446428571428571,0.801532840629091,0.613803189017283,0.265625
0.3,0.7,30,16,32,64,128,0.434977578475336,0.446428571428571,0.840434642091811,0.352640154277182,0.234375
0.3,0.7,30,16,32,64,128,0.434977578475336,0.446428571428571,0.702234420816459,0.402445414250193,0.265625
0.3,0.7,30,16,32,64,128,0.434977578475336,0.446428571428571,0.754947942625683,0.609076025341226,0.28125
0.3,0.7,30,16,32,64,128,0.434977578475336,0.446428571428571,0.664986971964599,0.416224391512631,0.234375
0.3,0.9,10,16,32,64,128,0.434977578475336,0.446428571428571,0.716922575013609,0.473600623863504,0.28125
0.3,0.9,10,16,32,64,128,0.434977578475336,0.446428571428571,0.765601904703631,0.443108782005961,0.25
0.3,0.9,10,16,32,64,128,0.434977578475336,0.446428571428571,0.760992922545699,0.641741402279783,0.203125
0.3,0.9,10,16,32,64,128,0.434977578475336,0.446428571428571,0.827008244070932,0.599985386661936,0.21875
0.3,0.9,20,16,32,64,128,0.434977578475336,0.446428571428571,0.73599202241204,0.564986706436543,0.234375
0.3,0.9,20,16,32,64,128,0.434977578475336,0.446428571428571,0.846485082166928,0.12635164409879,0.25
